,candidate_id,name,state,party,office,candidate_status,district,election_year,incumbent_challenge_full,has_raised_funds,amount_raised,amount_spent,cash_on_hand_end_period,debts_owed_by_committee,coverage_end_date,is_election,federal_funds_flag
1454,H0CA22094,"REZVANI SARABI, AMIR DARYOUSH",CA,DEMOCRATE,House,present-candidate,22,2020,Challenger,True,245760.8,245760.8,0.0,0.0,2020-04-20,True,False
1455,H0CA45103,"GENNAWEY, RAY",CA,REPUBLICAN,House,present-candidate,45,2020,Challenger,True,77674.0,77674.0,0.0,0.0,2020-03-31,True,False
1456,H0FL05147,"CHESTER, ALBERT II",FL,DEMOCRATE,House,present-candidate,05,2020,Challenger,True,77748.85,46372.76,31376.09,30000.0,2020-03-31,True,False
1457,H0FL07119,"EDWARDS, JANET",FL,REPUBLICAN,House,present-candidate,07,2020,Challenger,True,15120.0,15076.15,-14602.05,0.0,2019-09-30,True,False
1458,H0IL06052,"SANGUINETTI, EVELYN",IL,REPUBLICAN,House,present-candidate,06,2020,Challenger,True,149008.38,149008.38,0.0,0.0,2020-03-31,True,False
1459,H0IL07167,"COLLINS, KINA ISIS",IL,DEMOCRATE,House,present-candidate,07,2020,Challenger,True,111506.43,75921.08,15272.79,0.0,2020-03-31,True,False
1460,H0MO06180,"ABUNDIS, VICTOR",MO,DEMOCRATE,House,present-candidate,06,2020,Challenger,True,21748.67,15614.5,6134.17,0.0,2019-09-30,True,False
1461,H0NM03144,"APODACA, ROB",NM,DEMOCRATE,House,present-candidate,03,2020,Open seat,True,103762.06,103762.06,0.0,0.0,2019-09-14,True,False
1462,P00010827,"MESSAM, WAYNE MARTIN",US,DEMOCRATE,President,present-candidate,00,2020,Challenger,True,126917.87,126917.87,0.0,81875.5,2020-01-31,True,False
1463,S0AR00200,"MAHONY, JOSHUA MR.",AR,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,372735.13,372735.13,0.0,30000.0,2019-12-31,True,False
1464,S0CO00526,"BURNES, ELLEN DR",CO,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,122027.52,122027.52,0.0,0.0,2019-09-15,True,False
1465,H2NY17071,"NADLER, JERROLD L.",NY,DEMOCRATE,House,present-candidate,10,2020,Incumbent,True,1437311.77,1317260.47,730476.73,0.0,2020-06-30,True,False
1466,S0ME00095,"LEVASSEUR, DEREK ALLEN",ME,REPUBLICAN,Senate,present-candidate,00,2020,Challenger,True,8612.8,11648.0,-333.49,0.0,2020-10-01,True,False
1467,H0CA06154,"SALEH, KIE'MARR A LORD",CA,COMMUNIST PARTY,House,not-yet-a-candidate,06,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1468,H0CA30154,"COLLIN, SUSAN",CA,INDEPENDENT,House,not-yet-a-candidate,30,2020,Challenger,False,0.0,0.0,0.0,0.0,2019-09-30,True,False
1469,H0CA34123,"PITTMAN, SHANNEL MS",CA,GREEN PARTY,House,not-yet-a-candidate,34,2020,Challenger,True,1421.83,486.84,934.99,0.0,2019-09-30,True,False
1470,H0FL12184,"KNEZEVICH, MICHAEL STEVEN",FL,NO PARTY AFFILIATION,House,not-yet-a-candidate,12,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1471,H0NY14288,"SOLANO, REY MR.",NY,REPUBLICAN,House,not-yet-a-candidate,14,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1472,H0SC01410,"NORRIS, PHILLIP DWIGHT",SC,REPUBLICAN,House,not-yet-a-candidate,01,2020,Challenger,True,70.0,70.0,0.0,35.0,2020-02-16,True,False
1473,H0WI03100,"BONNER, JUSTIN",WI,DEMOCRATE,House,not-yet-a-candidate,03,2020,Challenger,True,691.76,691.76,0.0,0.0,2019-12-18,True,False
1474,H6GA07163,"MALIK, RASHID A",GA,DEMOCRATE,House,not-yet-a-candidate,07,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
1475,P00012245,"JAMES, THOMAS",US,INDEPENDENT,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1476,P00012609,"WALKER, FRAN",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1477,P00012690,"PORTER, CRYSTAL DENISE",US,UNAFFILIATED,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1478,P00012765,"LO, ERLYNDON",US,DEMOCRATE,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1479,P00012823,"KA'ANA'ANA, CARMEN KU'ULEIALOHA PRINCE",US,INDEPENDENT,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1480,P00012849,"BECKMAN, DALE ARTHUR JR.",US,INDEPENDENT,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1481,P00012856,"KOSTREBA, SYDIA",US,AMERICAN INDEPENDENT PARTY,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1482,S0WV00249,"OJEDA, RICHARD",WV,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,36770.78,36746.29,24.49,0.0,2020-06-30,True,False
1483,P00011445,"SMITH, ANTONIO T. JR.",US,INDEPENDENT,President,present-candidate,00,2020,Challenger,True,1869.0,7223.8,-5354.8,0.0,2019-12-31,True,False
1484,P00011726,"GLEIBERMAN, BEN",US,DEMOCRATE,President,present-candidate,00,2020,Challenger,True,69552.77,68719.68,1300.09,0.0,2020-04-02,True,False
1485,P00011890,"JOHNSON, CHRISTOPHER LEE",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1486,S6IL00185,"MARSHALL, ROBERT",IL,REPUBLICAN,Senate,present-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1487,S8NY00249,"TADESHE, MARY RONKE",NY,INDEPENDENT CONSERVATIVE DEMOCRATIC,Senate,present-candidate,00,2020,Challenger,True,12000.0,12000.0,0.0,0.0,2019-07-30,True,False
1488,P00012674,"LYNCH, LORRAINE F.",US,LIBERTARIAN PARTY,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1489,H0MN05145,"MILLER, ERVAN KATARI MR",MN,DEMOCRATIC-FARMER-LABOR,House,not-yet-a-candidate,05,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1490,P00011312,"SWALWELL, ERIC MICHAEL",US,DEMOCRATE,President,prior-candidate,00,2020,Challenger,True,2604856.44,2604856.44,0.0,0.0,2019-12-31,True,False
1491,P00010231,"HARTLIEP, BRAD",US,LIBERTARIAN PARTY,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,2019-03-31,True,False
1492,H0CA15247,"HAYDEN, ALISON",CA,REPUBLICAN,House,not-yet-a-candidate,15,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
1493,H0FL25087,"HUGHES, TOM G",FL,REPUBLICAN,House,not-yet-a-candidate,25,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1494,H0IL10369,"WANG, ANDREW",IL,DEMOCRATE,House,not-yet-a-candidate,10,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1495,H0MI11103,"ACOSTA, FRANK",MI,REPUBLICAN,House,not-yet-a-candidate,11,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1496,H0NY01194,"NASCIMBENE, LUCA",NY,INDEPENDENT,House,not-yet-a-candidate,01,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1497,H0CA50111,"WILSKE, LARRY A MR.",CA,REPUBLICAN,House,present-candidate,50,2020,Open seat,True,466532.54,463373.52,3159.02,109468.75,2020-06-30,True,False
1498,P00012898,"YORK, SCOOTER",US,SOCIALIST WORKERS PARTY,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1499,P00012955,"PHIPPS, BRADYN MR.",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1500,P00012963,"GASKILL, WILLIAM REECE",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1501,P00013029,"RESCH, SUSAN PATRICIA",US,DEMOCRATE,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1502,P00013102,"HUMPHREY, BRIAN ANDREW",US,OTHER,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1503,P00013151,"ODOM, WANDA MS.",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1504,P00013227,"BRYANT, DANIEL",US,VETERANS PARTY,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1505,P20001376,"RICHARDSON, DARCY G",US,REFORM PARTY,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1506,P60015526,"FAHL, MICHAEL TRAVIS",US,OTHER,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1507,S0FL00601,"WALLS-WINDHAUSER, ANGELA MARIE",FL,REPUBLICAN,Senate,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1508,S0OK00321,"BRITT, ELYSABETH",OK,DEMOCRATE,Senate,not-yet-a-candidate,00,2020,Challenger,True,2000.0,97.0,2288.7,2000.0,2020-03-31,True,False
1509,S0TX00274,"FOSTER, JACK DANIEL MR JR",TX,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,6957.0,6123.6,833.4,0.0,2020-03-04,True,False
1510,H0ND01034,"GULLO, MATTHEW AUSTIN MR",ND,UNKNOWN,House,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1511,P00013268,"LAU, JOANNA",US,DEMOCRATE,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1512,S0CO00583,"BELLAMY, V?RONIQUE MARIE DR.",CO,SOCIALIST PARTY U.S.A.,Senate,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1513,H0FL02193,"ANDERSON, WILLIE JEFFERSON JR",FL,DEMOCRATE,House,not-yet-a-candidate,02,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1514,H0IL15095,"HURSEY, JOHN WESLEY JR",IL,DEMOCRATE,House,not-yet-a-candidate,15,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
1515,H0IL15103,"WALKER, ALEX",IL,REPUBLICAN,House,not-yet-a-candidate,15,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
1516,H0OR04115,"CLAUSEN, CASSIDY ALLEN-JONES MR.",OR,DEMOCRATE,House,not-yet-a-candidate,04,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1517,H8NJ11183,"WASHBURNE, MARK",NJ,DEMOCRATE,House,not-yet-a-candidate,11,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1518,P00013391,"SAMMI, SAAR",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1519,P00013441,"MCKEE, TRAVIS W",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1520,P00013466,"MYERS, JOHN",US,AMERICAN INDEPENDENT PARTY,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1521,H0TX10224,"BAHARI, OLIS MR",TX,INDEPENDENT,House,not-yet-a-candidate,10,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1522,P00013540,"JONES, SHAWN",US,UNKNOWN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1523,P00013599,"JONES, CAMERON KN MR",US,LIBERTARIAN PARTY,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1524,P00013607,"SMITH, JASON DALE",US,INDEPENDENT AMERICAN PARTY,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1525,S0IL00584,"NELSON, PRESTON GABRIEL",IL,REPUBLICAN,Senate,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1526,H0CA22110,"GARCIA, ERIC",CA,NO PARTY AFFILIATION,House,not-yet-a-candidate,22,2020,Challenger,True,2971.0,3419.39,0.0,0.0,2020-03-31,True,False
1527,H0IL01202,"LEATHERWOOD, DARNELL",IL,DEMOCRATE,House,not-yet-a-candidate,01,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1528,H0IL09106,"SOLLICH, MICHAEL MR.",IL,REPUBLICAN,House,not-yet-a-candidate,09,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1529,H0IL15111,"FULLER, LORI",IL,REPUBLICAN,House,not-yet-a-candidate,15,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
1530,H0NY14320,"VELAZQUEZ, JOSE",NY,DEMOCRATE,House,not-yet-a-candidate,14,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1531,H0OH03111,"RICHARDSON, MARK FRANCIS",OH,REPUBLICAN,House,not-yet-a-candidate,03,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1532,H0TX20157,"CARRIZALES, JOSHUA DANIEL",TX,REPUBLICAN,House,not-yet-a-candidate,20,2020,Challenger,True,1454.3,1454.3,0.0,0.0,2020-04-01,True,False
1533,P00013664,"GUNTER, JOHN CLYDE",US,DEMOCRATE,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,2019-09-30,True,False
1534,P00013714,"DAVIS, RACHEL",US,CONSTITUTION PARTY,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1535,S0CO00617,"RODRIGUEZ, JOSHUA",CO,UNKNOWN,Senate,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1536,S0GA00450,"JOWERS, MICHAEL TOMMY",GA,REPUBLICAN,Senate,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1537,P00006783,"EBERLY, MELVIN FRANCIS",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1538,H0CA53099,"FIELDS, ZACK",CA,DEMOCRATE,House,present-candidate,53,2020,Open seat,True,46977.4,45234.97,1742.43,10200.0,2020-03-29,True,False
1539,H0MI03324,"LANGLOIS, JOEL JOHN",MI,REPUBLICAN,House,present-candidate,03,2020,Challenger,True,463311.0,463311.0,0.0,0.0,2020-03-31,True,False
1540,H0IN07231,"YOUNG, ALEEM MR",IN,DEMOCRATE,House,not-yet-a-candidate,07,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1541,H0NC01101,"BACA, ETHAN PATRICK",NC,REPUBLICAN,House,not-yet-a-candidate,01,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1542,H0TX04151,"FOSTER, RUSSELL",TX,DEMOCRATE,House,not-yet-a-candidate,04,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1543,H0TX35031,"DALY, ANDREW OREN",TX,DEMOCRATE,House,not-yet-a-candidate,35,2020,Challenger,False,0.0,0.0,0.0,0.0,2020-03-31,True,False
1544,H8NV02129,"HURLEY, JESSE DOUGLAS",NV,REPUBLICAN,House,not-yet-a-candidate,02,2020,Challenger,False,0.0,0.0,0.0,0.0,2019-12-31,True,False
1545,P00013763,"PLANTE, ROBIN ANN MRS",US,UNAFFILIATED,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1546,P00013789,"HOOPER, ARI",US,WRITE-IN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1547,P00013870,"LIFE, CHRISTOPHER",US,WRITE-IN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1548,P00013904,"HOWARD, ADRIENNE",US,DEMOCRATE,President,not-yet-a-candidate,00,2020,Challenger,True,533.53,0.0,18.0,0.0,2019-10-20,True,False
1549,P60005949,"HAHN, TINA JAYNE MISS",US,INDEPENDENT,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1550,H0GA06168,"BEACH, BRANDON",GA,REPUBLICAN,House,present-candidate,06,2020,Challenger,True,558132.19,558132.19,0.0,0.0,2020-06-30,True,False
1551,H0CA53081,"VAZQUEZ, JOAQUIN",CA,DEMOCRATE,House,present-candidate,53,2020,Open seat,True,20256.96,20241.7,15.26,0.0,2020-04-15,True,False
1552,H2TX33073,"VEASEY, MARC ALLISON MR.",TX,DEMOCRATE,House,present-candidate,33,2020,Incumbent,True,1158383.08,1195324.72,422918.84,0.0,2020-06-30,True,False
1553,H0CA29123,"PERRAS, BRIAN",CA,REPUBLICAN,House,not-yet-a-candidate,29,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1554,H0FL16102,"MILLIGAN, JERRY WAYNE III",FL,REPUBLICAN,House,not-yet-a-candidate,16,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1555,H0IL01186,"GAD, SARAH",IL,DEMOCRATE,House,present-candidate,01,2020,Challenger,True,108559.59,77338.99,51190.8,11051.52,2019-12-31,True,False
1556,H0IN05235,"BRAUN, STEVEN J",IN,REPUBLICAN,House,present-candidate,05,2020,Open seat,True,46600.0,46600.0,0.0,31181.71,2020-03-31,True,False
1557,H0KS02170,"HODGSON, ABBIE",KS,DEMOCRATE,House,present-candidate,02,2020,Challenger,True,76752.53,76752.53,0.0,0.0,2019-12-05,True,False
1558,H0NV03140,"NEWBERRY, CORWIN MR.",NV,REPUBLICAN,House,not-yet-a-candidate,03,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1559,H0NY08090,"GARCIA, ABE JAMIE",NY,DEMOCRATE,House,not-yet-a-candidate,08,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1560,P00014001,"WOODYER, MICHAEL BRADLEY",US,INDEPENDENT,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1561,P00014035,"BILLER, NICHOLAS ASHTON",US,INDEPENDENT,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1562,P00014068,"HALCOMB, ANASTASIA JOVE'",US,INDEPENDENT,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1563,H0NV04080,"CATHERINE, PRATO",NV,REPUBLICAN,House,present-candidate,04,2020,Challenger,True,37670.0,37670.0,0.0,3800.0,2019-12-31,True,False
1564,H0NY15251,"CINTRON, MARLENE",NY,DEMOCRATE,House,present-candidate,15,2020,Open seat,True,25297.08,25297.08,0.0,0.0,2020-04-16,True,False
1565,P00005819,"FARRELL-SMITH, KELAN JOHN MR.",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1566,H0TX07212,"LIM, KENNY HON",TX,REPUBLICAN,House,not-yet-a-candidate,07,2020,Challenger,False,0.0,0.0,0.0,0.0,2020-01-31,True,False
1567,H0OR03158,"WILCOX, DANE",OR,DEMOCRATE,House,not-yet-a-candidate,03,2020,Challenger,True,725.0,50.0,1275.0,0.0,2020-03-31,True,False
1568,P00006734,"HARVEY, TERRANCE JAMES",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1569,H0CO02217,"CUTCHER, WILLIAM L",CO,REPUBLICAN,House,not-yet-a-candidate,02,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1570,H0FL11202,"THOMPSON, STEVEN MR.",FL,REPUBLICAN,House,not-yet-a-candidate,11,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1571,H0IL15178,"MCCUAN, RON",IL,REPUBLICAN,House,not-yet-a-candidate,15,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
1572,H0PA02083,"MANTILLA, JOANNE MARIE CEMPRON MS.",PA,DEMOCRATE,House,not-yet-a-candidate,02,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1573,H0TX13160,"CULLEY, JAMIE",TX,REPUBLICAN,House,not-yet-a-candidate,13,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
1574,H0VA01201,"COX, THOMAS PHILLIP",VA,DEMOCRATE,House,not-yet-a-candidate,01,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1575,P00014142,"TERNAY, ANDRW CHRISTOPHER",US,UNAFFILIATED,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1576,P60009958,"ESPINOSA, GEBY E",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1577,P00009704,"OKUGO, CECILIA",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1578,H0CA04217,"THOMAS, JACOB ROBERT",CA,REPUBLICAN,House,not-yet-a-candidate,04,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1579,H0FL14123,"FRONTELA, CARLOS",FL,DEMOCRATE,House,not-yet-a-candidate,14,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1580,H0MD03220,"SEYFFERTH, ROB",MD,REPUBLICAN,House,not-yet-a-candidate,03,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1581,H0MD05233,"LEE, KENNETH BAXTER",MD,REPUBLICAN,House,not-yet-a-candidate,05,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1582,P00014456,"BRAFORD, THOMAS ARTHUR MR.",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1583,P00014498,"MORRIS, RICKEY D MR JR",US,LIBERTARIAN PARTY,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1584,P00014514,"BADRAN, PRECIOUS SHIRLEY",US,DEMOCRATE,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1585,S0ID00172,"FLEMING, NATALIE M",ID,UNAFFILIATED,Senate,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1586,S0TX00357,"CASTRO, JOHN ANTHONY",TX,REPUBLICAN,Senate,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1587,H0TX32103,"HOLLIS, JON",TX,REPUBLICAN,House,present-candidate,32,2020,Challenger,True,163542.77,163382.21,160.56,1600.0,2020-02-12,True,False
1588,H0NC12124,"BREWSTER, BILLY JOEL",NC,REPUBLICAN,House,present-candidate,12,2020,Challenger,True,21950.0,16762.63,5187.37,20500.0,2019-09-30,True,False
1589,H0CA08184,"GREEN, JACQUETTA L",CA,WRITE-IN,House,not-yet-a-candidate,08,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
1590,H0CA25188,"JENKS, KENNETH MR.",CA,REPUBLICAN,House,not-yet-a-candidate,25,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1591,H0CA25204,"LACKEY, COURTNEY",CA,REPUBLICAN,House,not-yet-a-candidate,25,2020,Challenger,True,4718.0,4718.0,0.0,0.0,2020-03-23,True,False
1592,H0CA53206,"SHARMA, PETER",CA,DEMOCRATE,House,not-yet-a-candidate,53,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
1593,H0MD07056,"SMITH, CHARLES U",MD,DEMOCRATE,House,not-yet-a-candidate,07,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1594,H0MD08195,"GLADDEN, NICHOLAS",MD,REPUBLICAN,House,not-yet-a-candidate,08,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1595,H0MN02126,"ZEILER, KERRY P",MN,REPUBLICAN,House,not-yet-a-candidate,02,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1596,H0NJ11149,"CROOK, ROBERT",NJ,REPUBLICAN,House,not-yet-a-candidate,11,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1597,H0OH12195,"MIERZEJEWSKI, SAMUEL WARREN MR.",OH,REPUBLICAN,House,not-yet-a-candidate,12,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1598,H0OR02143,"TIBBETTS, ISABELLA",OR,DEMOCRATE,House,not-yet-a-candidate,02,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
1599,H0PA02091,"SNOW, SALEM",PA,DEMOCRATE,House,not-yet-a-candidate,02,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1600,H0SC06229,"SHULER, HARRISON GEORGE",SC,INDEPENDENT,House,not-yet-a-candidate,06,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1601,H0TN05341,"WILDENRADT, CRAIG",TN,INDEPENDENT,House,not-yet-a-candidate,05,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1602,H0TX12253,"ANDERSON, DANNY EUGENE MR.",TX,DEMOCRATE,House,not-yet-a-candidate,12,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1603,H0TX16130,"HERNANDEZ-CIGARRUSITA, PATRICK",TX,REPUBLICAN,House,not-yet-a-candidate,16,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1604,H0TX17211,"OPPENHEIM, JEFFREY",TX,REPUBLICAN,House,not-yet-a-candidate,17,2020,Open seat,True,125710.85,125710.85,0.0,0.0,2019-12-31,True,False
1605,H0TX30107,"JEFFERSON, DAKINYA J",TX,LIBERTARIAN PARTY,House,not-yet-a-candidate,30,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1606,H4MD03040,"HIEGEL, DAN",MD,DEMOCRATE,House,not-yet-a-candidate,07,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1607,H6CA33106,"WRIGHT, KENNETH",CA,REPUBLICAN,House,present-candidate,33,2020,Challenger,True,18227.18,27391.0,0.0,45176.18,2020-03-31,True,False
1608,H6MD07459,"PETRUS, ADRIAN",MD,DEMOCRATE,House,not-yet-a-candidate,07,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1609,P00014597,"SHERROD, JACOB MICHAEL",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1610,P00014621,"NELSON, NATHANIEL DAVID",US,INDEPENDENT,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1611,P00014654,"MANNING, ROBERT LEE JR",US,INDEPENDENT,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1612,P00014704,"STEFAN, CHRISTOPHER",US,LIBERTARIAN PARTY,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1613,P00014738,"SNYDER, ROY EUGENE",US,INDEPENDENT,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1614,P00014761,"BROWN, KYLE S",US,INDEPENDENT,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
1615,P00014803,"PATTERSON-STRONG, LAUREN ASHLEY DR.",US,DEMOCRATE,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
